Id,Class,Size,Q,Q/Size
8xoYOIE7Kf3htDGPbHA4,1,245760,500,0.2
8xq2imXEnK4oUR506zpf,1,180224,8928,4.95
8xWUVaRdteXQ6ZPykFJ0,1,196608,32444,16.5
8xZW7jgeCML04hIw3tOB,1,393216,1916,0.49
8z7S4FrQvgI2a96dnVmf,1,147456,9052,6.14
8ZImDglPqC9RSok2WxQ1,1,1130496,5908,0.52
90jZFCThBQ8HKsDxzywY,1,163840,28864,17.62
91ToMmJQDchgCfyZYGzs,1,122880,352,0.29
93qwE6DU817h5JxGBn4d,1,122880,144,0.12
93vLt5cVNKnr7IsbQa48,1,176128,23816,13.52
94dA6U1Diuc0rQxlyveO,1,217088,23712,10.92
94YPXMUJpoafhVGgEKHT,1,159744,18932,11.85
96q38IGMtxTJOalbAoK2,1,323584,9008,2.78
9AFl6gbmVOB8zWPISnX0,1,413696,1240,0.3
9aolB0uPHEbsIc2ny1Xk,1,258048,4900,1.9
9aRP468HXGAZCoeyx2W7,1,253952,4756,1.87
9aTRL23uK8o1hBAMJ0Qg,1,126976,13464,10.6
9BrzKQYJWfIU7C2whoPT,1,155648,12144,7.8
9dOVJRHAPot6sCl8pNMI,1,286720,7848,2.74
9DzWroGaVL8i1ZUKFb4c,1,278528,504,0.18
9Ek3SCm6VvZUhNtnpGK8,1,126976,10904,8.59
9fBojynHeYEqz5rxiWbV,1,147456,23292,15.8
9FqQV5edjvIzGXMo32hi,1,204800,9564,4.67
9GbaPIqT5v7yWx6nhVAZ,1,176128,10884,6.18
9hfqg4Uw0L5nPSQ1i2Ae,1,475136,34316,7.22
9hM3zF2cpYv7lU0fDWb6,1,339968,143628,42.25
9hu54PH0G1qoxEmT7AMb,1,294912,488,0.17
9IofdUYy4HPk5Vubwpn0,1,143360,23716,16.54
9iQ3G1aDjec46ULCHI8h,1,139264,23736,17.04
9IRyEnuKQWOrlsY3tAp7,1,286720,34148,11.91
9JN4L3y2vZm5qUcdglSu,1,733184,8836,1.21
9k7XsAPloT1qrQeV8RCa,1,282624,10768,3.81
9KBhpLPe6o13q0QHMjk4,1,204800,17936,8.76
9ldBHV2NJysZCeurLcam,1,335872,488,0.15
9lHv4AnrzgeWNGcCsEfa,1,315392,5160,1.64
9m4kiH0Fq8xuUycM72Bs,1,540672,17120,3.17
9me4ZqcyhoaNx8GzuFJR,1,167936,4348,2.59
9mtbMFgPXsYR1eyVrGIf,1,122880,12536,10.2
9mY8AhRLj5XKq17k2ZTx,1,303104,8576,2.83
9NeB3O0anTrd71cizjRS,1,151552,48,0.03
9nvIAP8UiY2GxMe5ptSJ,1,413696,4940,1.19
9oCBgaw6WUrjtbSd5liq,1,1089536,26068,2.39
9OufdwHvaNyjoQBbePC4,1,135168,5532,4.09
9QBKDfUpShHWvb8LqZdc,1,143360,23192,16.18
9Qmdi8hcX3ICsuwPoptn,1,245760,348,0.14
9RM3upgzNwZhfEPjqecG,1,438272,4712,1.08
9tmX2JACrdeGWHkY3fwi,1,258048,13680,5.3
9U2dK1jG06Y8kNnPZWM5,1,335872,7224,2.15
9ueGyEx8YApXj2mBMch0,1,217088,912,0.42
9vS2ZE3gVx1XwkcRioz7,1,212992,11528,5.41
9VwJWL5a42R0DtU1jrHk,1,253952,656,0.26
9WC4pIz3EqV0tOXgQio8,1,294912,996,0.34
9wW7bjCFh80ZKLrSkyvB,1,204800,13056,6.38
9wx1K5cD6LUAlQovYFGi,1,114688,11296,9.85
9XaJfKvR6QwiVNk7qGd0,1,180224,26300,14.59
9xcgeaMF2IYrm5JDfpuW,1,184320,9336,5.07
9XNvwz6TsGihOWSUodRF,1,135168,96,0.07
9Y2lyb1ocjBFCxJqQEZ3,1,249856,9056,3.62
9Y4nW1Ko6FcNVtOG7qTQ,1,159744,26316,16.47
9YAyRfMXO8kJKgEoSd6m,1,180224,4336,2.41
9YkUqjMJE6d1yxtgs8FW,1,1138688,8596,0.75
a0IC5NMWt9HkBdfOZ8nK,1,126976,184,0.14
a14ZBu2HThxFVvDmtQ9W,1,208896,26840,12.85
A1Bn4Cb86GzdTkf0xo5W,1,151552,4332,2.86
A1ocVJEUfDn9bh4ZlINj,1,348160,324,0.09
a1XQ2PeG9HEvxLAoYmKr,1,172032,11464,6.66
A3sl2V6Zkbfv8NOQhotm,1,372736,8916,2.39
A41Ov2nFcx8flziRwrap,1,290816,11004,3.78
A4L5MciWJmYurOp2RxEH,1,389120,28356,7.29
a4PmI3wsHL1OGKMNilon,1,192512,5432,2.82
A4xfRz73qWePOCnJ2Sya,1,147456,9448,6.41
A6jFXDy2zkKeBunWwPaM,1,475136,21624,4.55
A6TX0OzcSq9BWrDfylNQ,1,266240,1044,0.39
A6UnWK7Eo8iVp9NIBmRY,1,192512,460,0.24
a74Nnw0Et3IMQ29cbfi8,1,200704,25824,12.87
A7fDZiS6LavrYlsRGhwj,1,225280,12464,5.53
a7ugQM5sWX6R4fibeJFj,1,1519616,4492,0.3
a9oIzfw03ED4lTBCt52Y,1,188416,188416,100.0
Aa9zCWtbpOo750IlMRdY,1,487424,367260,75.35
AaWxK6vm9kyePRD8gJLV,1,241664,724,0.3
aBDyrtRX3zb5mwhnuQN7,1,118784,10876,9.16
aBgtuX5CYTZnoksmANV7,1,184320,6968,3.78
ABKYP6wsn83SD2N91ICV,1,151552,236,0.16
ACsEI5cSDYPJNXuLfnB7,1,110592,11800,10.67
aDh7LczK1uU9XB3qwSVx,1,311296,10480,3.37
adHqeXxjBJVt9KD7obTZ,1,151552,29852,19.7
ADIq5LFowdEuPMOGXVcl,1,147456,22212,15.06
adS4KHMlGWqDIreO7T8n,1,200704,31200,15.55
aDUp8xVivPGtIEojsT7C,1,614400,12100,1.97
ADxSB9mbchQzuOCoqds1,1,163840,420,0.26
afdzA0BVnQ9hPYHlLiN5,1,692224,17772,2.57
aFJ9ZLGyEWmx4Cu1HAXI,1,151552,24284,16.02
afUoMhGcjJKL7kFTtINA,1,585728,36872,6.3
AFY7KdVJNL9ng4pjk1mx,1,176128,28364,16.1
Ag04k8rzoVqwtJLWBCET,1,1437696,25856,1.8
AGzOvc4dUfw1B8nDmY2X,1,274432,23740,8.65
AH39VUEteRv0NKxObQky,1,147456,21688,14.71
ahd8btPYH6uW7QkqesEB,1,143360,10972,7.65
aHe07dkXY6wBALMvtqsm,1,212992,288,0.14
AHeigWkoIT8EqX3SmJcB,1,360448,18400,5.1
Ahf2RFO1D7nxtwWTGPl4,1,278528,43176,15.5
AHPWflTcx1FdynhzC35r,1,540672,9288,1.72
AHzQrG8e6qDat3lpK4M2,1,200704,65696,32.73
ai6RNWfqAFEr127gC5Jz,1,659456,57640,8.74
AiCumNT0yLjYEceHdMSK,1,192512,4348,2.26
aj8xLYWXwT6Olgo31ndJ,1,176128,244,0.14
AjhW6ifgDC38ObQcJPa5,1,208896,9004,4.31
aJUhD3tOxobC7fB9lMkm,1,765952,368796,48.15
Ajy4saxIMJfzOi3CcH0S,1,208896,7424,3.55
AKOaehXvrGbP8cR3os1f,1,274432,10012,3.65
AkOyQ3YexrD8c9hdnuJT,1,180224,4368,2.42
AkSm1VnbXzwCOrBlIPQZ,1,528384,8796,1.66
al2koZ501X8hjATSLqgf,1,184320,28324,15.37
Al93Uy2JIpX5ikTNLj1d,1,118784,7308,6.15
alF0ZAc7xULvhP5Qsr4Y,1,188416,4336,2.3
Alip9zLkjS5OtryE46Rb,1,151552,52,0.03
aloVCMO1bnqKtyuceNd9,1,368640,17396,4.72
aM4JPZrzBXhgSCF8UTVb,1,151552,456,0.3
am8l5JjrXW2hyn3FS4iN,1,532480,20808,3.91
aMSX7lvrZeCBwE9kUnDf,1,155648,4336,2.79
ANwSdUVmzaRjl3oKIX0k,1,229376,228,0.1
AnyrEaNMze5xH7PhCobc,1,303104,444,0.15
AO5KXv6mBVNe3nzECIF1,1,540672,23932,4.43
aobyYRuzim5e7EP3rCL4,1,1122304,5912,0.53
aOwASN5yLgujBQ7hC8oi,1,188416,30400,16.13
APHtWI0Cm8T2yK9ZeBFM,1,184320,26804,14.54
APmyDeQT238osZgb7lhN,1,385024,4736,1.23
aQJsoxfyBtiTpDKAeNdV,1,483328,25336,5.24
aqMnC2XrY8Aut7m3GLlw,1,331776,12728,3.84
AQTFcnfp8Bqil704UJuk,1,143360,22724,15.85
aRbNvuZ4LQ0JVYOTP2Ax,1,139264,152,0.11
arHTiWpEOMctLjx3Gnv2,1,143360,10360,7.23
aRi6UqPbCVQs1gLWmF4e,1,122880,11372,9.25
arLmM96FqgZI14jVDNCl,1,331776,11152,3.36
ASEw3L0HqWMePiy1uKxc,1,180224,328,0.18
aShLCkEAv5R7uo0KNTWq,1,364544,21428,5.88
askVjJgli4LD6whWEQZe,1,172032,9448,5.49
asoPA4pgUtHm0dQzn9Tb,1,135168,7436,5.5
ATbzQsi38vP4cMwypuRo,1,114688,11384,9.93
aTfDJBX2PNZRIjUG1SKz,1,135168,17084,12.64
AtOQsHM021G6RwbeKBUk,1,528384,222440,42.1
AtWjoFLHmYaelhIfzin9,1,151552,4336,2.86
atyecAsOdg0rzCXHNvxT,1,311296,41700,13.4
auFLPdo7bpcUKyqVxGIt,1,466944,22444,4.81
auJL2IBelRMpwS7hKcmU,1,147456,23816,16.15
auUCQGeLSRt8YmbdnHK2,1,241664,21112,8.74
Auv3RhZlU6tXcdDQjg2i,1,139264,10532,7.56
AVG9IvBRfaEbZn1DhSNp,1,1200128,16200,1.35
awL7j9SeuAFY4DqmtBCo,1,167936,380,0.23
aWN8UkuiLhlmHB2nxo7T,1,184320,25852,14.03
AwqyMtJmpSKGOjxUBkdn,1,978944,28424,2.9
ax9N5uRm3QvLVoWJnZsA,1,229376,14968,6.53
aXjOfx0UdRzWcvLu2rhN,1,147456,25768,17.48
AxTeZ2vl6BFVzL5jtSPE,1,1228800,10568,0.86
axVyZFikJAs2RWgrB37u,1,151552,4336,2.86
ay03bVKipBNvIOgAJxFD,1,217088,12336,5.68
AygMUQ9GnsVrSlHtO1IJ,1,159744,288,0.18
ayQgeJDwOtlRoBspqfAr,1,122880,13156,10.71
AywPluRjT8DYXBFS7m2h,1,282624,472,0.17
aZ63MUEyoJIi1N0Ym7jX,1,462848,9264,2.0
aZghyTF6u2VcPkHsEqfp,1,163840,18800,11.47
AZYpv9a3cLxBuirIhmfU,1,274432,1852,0.67
B063Llt2F9Qpr5ORSbPJ,1,196608,4612,2.35
B0QeAmgHpSR3Gi4FDTZl,1,114688,80,0.07
B1A8ewnV6fu3Fx5C0yNq,1,212992,9288,4.36
B3q1QtIhPSR2HUYXx5uG,1,634880,768,0.12
B3tU2RsIWSL4pA5bF1zr,1,323584,23412,7.24
b3XoLNJOsUlrzcStWxjF,1,2060288,14148,0.69
B4jFHiRUxXK8A3oaC0OZ,1,286720,1108,0.39
B50qpIVmRKnr41xaPSgX,1,143360,10352,7.22
B5KcvwyrkjX8oZWbMRap,1,258048,9044,3.5
b5qZNQRzLp6MUlfHisoF,1,192512,10604,5.51
B6ekpnjGHXYEybfSOzP5,1,540672,4764,0.88
B6fI4wzvJ2tWjSld3HPx,1,1998848,63536,3.18
b6M7UCAPBipODxKLZSnv,1,344064,9604,2.79
b6tjpQeGi0dIFDCnMq13,1,745472,233696,31.35
B74NFkymijZMaKAdVqY0,1,532480,8796,1.65
b7fZK24zqGU9F3heMOdt,1,626688,1224,0.2
B7yT9jiIw8OkC3SMlRAF,1,184320,4336,2.35
B8JrNPWkKaxyn5ci1qYb,1,143360,6456,4.5
b8Zi5NAtq7mysdLGIlMx,1,1667072,172,0.01
B9A2JOzhTNjDWperRvgc,1,245760,82208,33.45
Baf9OH2edPAynMoRth6l,1,286720,31076,10.84
baFEBY4n92ZshpjgdGTc,1,491520,868,0.18
bakvuMgD2Xfh7JOTKQwm,1,241664,1056,0.44
bAPu2lGC9t5NF0EvZU7H,1,172032,10932,6.35
BAyEjNmU0FSDwTZiWf4X,1,192512,21724,11.28
BaZ7fikmQxcVzTSlUs4q,1,155648,316,0.2
Bb8NqDIesPVfW4x3jLTQ,1,581632,8860,1.52
BbNQlcLSfDsawv1CrhRq,1,188416,26284,13.95
bBnuyol7tOzxpjG4MZ8e,1,245760,16864,6.86
BDtAYVl9jedMn7FJ5H01,1,651264,5344,0.82
bf6w4apWBzyGLZhCqK7s,1,155648,6500,4.18
BFIzDn0r5aKum4ibGtHP,1,221184,4552,2.06
bfRpQsFeqZN5BVrhkD6S,1,122880,10920,8.89
Bfu29KOEZa8DCHgMe7i0,1,159744,420,0.26
bFZTc8dX7Uit5JAVLvBx,1,237568,716,0.3
bgEJ6vfWp0Gq5uTcVLyw,1,835584,206892,24.76
bgJLPuX3wtYC6STZkrE1,1,151552,8060,5.32
bGSHa59j3N4FhUotDQsk,1,446464,4712,1.06
BhQ38lHiDYTZUVbyonKF,1,233472,644,0.28
Bhs2Pa0NyQ8ArJW5fq9R,1,667648,271272,40.63
Bi0qfC3cKRzFTNxgjbrJ,1,151552,26772,17.67
bi60nAxaS8zJro1dlPB5,1,155648,11632,7.47
Bi7hydm9DRPus6jK2XGl,1,167936,52,0.03
BIap4xmSvgMCdRHno75O,1,405504,6356,1.57
BIGe85AY9yEHOFoh74ap,1,188416,26384,14.0
BIHLcoqT27fn5bgJsGvr,1,172032,304,0.18
biTl3KRyrgcSdzt7YvJD,1,208896,756,0.36
biWpRxwyFrmuLSzK9ZIv,1,237568,12772,5.38
BiZV7jR96sXH4IhbrLNJ,1,757760,18020,2.38
bjFKyp5JTwGv6QV9gYAE,1,278528,9084,3.26
BKpbxgMPWUNZosdnO8Ak,1,1597440,11504,0.72
bkRlwrQS1pVG50DaIgKN,1,188416,836,0.44
BL4IWnsa2AbXyoPHQ0kJ,1,167936,8616,5.13
bLNmOAlhUHcBzatEePVj,1,729088,19244,2.64
BmaZRd8oub0pFTYgN2Dn,1,253952,768,0.3
Bmf4CXo9651TrigSbOjk,1,479232,25644,5.35
BMJR7dhFxIZoQUXpKTDa,1,126976,188,0.15
BmTS4hd3V1wtZuNEeHJM,1,147456,7892,5.35
bmX4CguMr18O7DxThdiS,1,413696,17448,4.22
bMzad2EXxSlq1ftBj5UK,1,520192,8788,1.69
Bn4qL6IGzW7xPaiy5kFN,1,172032,16636,9.67
bNdyQlOUDpmz2BwY0Z6r,1,184320,28228,15.31
BNE6GShMglcenpr4KAFq,1,196608,11332,5.76
bNT4jk68t5lZghy3HPcr,1,581632,91284,15.69
BnVZpMdlJKEvXx0Q6HCo,1,323584,31564,9.75
BOEePDvjdtscGrZwKloT,1,606208,4936,0.81
bPdakDAsN2lrf7XFtxmM,1,118784,10900,9.18
BPrg59GQvk3RuosWJiOt,1,327680,14100,4.3
BptGe4VriOWLUXmwoN81,1,815104,91228,11.19
BPUQG48TifxVLWSrYkld,1,114688,9852,8.59
bpVDY17A6qN8IiHZyBmo,1,319488,89768,28.1
bqdDVk28tEPlRyvALWuw,1,311296,8868,2.85
BqMf1a4lXre5iLzPZh7j,1,163840,17776,10.85
bqtyYldWMuFmAiJQ2njC,1,167936,25840,15.39
bQZP8pT9VRCnk0OM2Etu,1,147456,26288,17.83
bR2QdKrOsGkLPgTFXi7t,1,151552,4568,3.01
BRcPd4zStO9XVsnayUYw,1,184320,29380,15.94
BrePaE2xAs9fJtqvN1Wp,1,15417344,14165404,91.88
BRHGMC6IkeKx4LjfPJ1Y,1,897024,9352,1.04
BrjnTVGRdhciKsH9Ytxo,1,167936,196,0.12
bRK4QxagusfH0SyZvwrp,1,212992,9176,4.31
BRkJYSwtpVQZ1fj76h8U,1,327680,6088,1.86
brsxDiLaBgj315Emol4K,1,1966080,9240,0.47
bSEPTYjODGy2iZfawId3,1,561152,17628,3.14
BtLTcn2EOadFGRPsKqYz,1,1146880,10568,0.92
bTs3riAYydNjK0VmBRvu,1,237568,508,0.21
bU4AfGqVvWaCRJ1ZuB5p,1,139264,152,0.11
Bu6mavPcgfkURx4Fp8LY,1,135168,13944,10.32
bUBIJjfCntiQRvzh416F,1,622592,43028,6.91
buJG8SQ4UzZ6N72cCHsL,1,659456,23324,3.54
Bul5Ss41PpjrwtFRHDh0,1,135168,15208,11.25
BumYTNrfiOdDJGCk9pqz,1,126976,11416,8.99
bVPTFMfeAG0RJmvKYdWL,1,249856,14864,5.95
BVt1fum5EzksNPAx3oWa,1,516096,8692,1.68
BvwxC30DRuqGQag5ybjn,1,1462272,144988,9.92
bW4NY5lZng7LJeDjpQSK,1,286720,320,0.11
bwIsm0aUWXYvgFABhfTR,1,204800,11664,5.7
bwvcfxORTe0Aju6d98Es,1,1015808,6636,0.65
Bwy4zORApCad3tDH9WSo,1,135168,16064,11.88
BXzf3pu7SiCkIHdYPAUh,1,147456,4324,2.93
BynGZjrhQXJiKkNt3Y2W,1,765952,368796,48.15
BYRrHLwm9QoeXTlzpNVI,1,438272,105180,24.0
bzIioU6hX7AsZJDH1LMd,1,155648,4336,2.79
bZkVov1mcTLBDMrA7PJs,1,1740800,4416,0.25
Bzl9Ln6XW7gsEpKkj2NP,1,712704,119404,16.75
bzNc3YXrp5PA2DBEn1wg,1,159744,26804,16.78
bzyvI369i8pZUSr2uJXC,1,397312,22844,5.75
C0Hl8uWb1scIEg4XrtJN,1,147456,23248,15.77
C0uidNjwV8lrPgzt1JSG,1,1433600,57692,4.02
C1OlcN2H8W0YATqZxipn,1,122880,10464,8.52
C1XFOqQ7ifPH23LaZolY,1,299008,12968,4.34
C2spzDaAf6rwHJ4tBgFv,1,1196032,324,0.03
C2Tt45wU1BVuoIehLEqp,1,221184,6336,2.86
C3Rd8zrwsm1FeSWhou4v,1,159744,28868,18.07
c4U1FrbkhoPEIXjCeYgJ,1,253952,16996,6.69
c5gb2nqi78HDkARwKmXS,1,303104,20240,6.68
c6tLU5OoSs7hqI9kmQVM,1,159744,8492,5.32
c7JueDyhL4zROKFE0AYm,1,892928,20008,2.24
C7Kn4Pc3blWQFN5EdJfi,1,184320,4776,2.59
C7mvkduNUY3QXfIeAzOn,1,167936,7512,4.47
c7pWIb5vyOBntm9GH6uX,1,208896,8596,4.11
c7UNyx6wGJhA1uCRBaf5,1,196608,13996,7.12
c90v7sxVBkMbGzCoNIay,1,327680,15124,4.62
C9hHuINUVJqk1zo5pTQX,1,483328,4568,0.95
c9ItfW3Qe8yHxVEJjUbR,1,172032,4764,2.77
c9LA5YNZJsH7ro6UvtgV,1,454656,22252,4.89
C9PFtgsrewd0ozNGmHnk,1,442368,9188,2.08
cao35UlR4dib9QjOtnfI,1,147456,22232,15.08
CARP1OEijlQVXYxZa0tH,1,790528,119404,15.1
cATwxq4GrYsZpWg3oOfk,1,430080,24624,5.73
cb31JMkpPTLmiIzvYjh4,1,155648,456,0.29
cBDez1Q0g2lyLGRkudaW,1,483328,9824,2.03
cBZySt4C8Pr6fgNWLezh,1,299008,4776,1.6
Ccj3AiR725Y8vHFaXPkG,1,122880,10996,8.95
cCNBg8MTira9eyZWLlsm,1,450560,6232,1.38
cCtXa0KsdmPuFIgfBN9M,1,344064,8868,2.58
CcwQrZSGsdo8RaKemnUF,1,307200,17328,5.64
CdbgJo8peBERKZNyQTYF,1,458752,4712,1.03
CdBnaqstfPMA9NXroOJh,1,204800,376,0.18
cDPRYKhCwnNB7t5WIFb8,1,237568,11668,4.91
cebAsutfF9NkrvLRo60z,1,196608,1508,0.77
CetLXMsaqZQR7xy3gjGD,1,1515520,8456,0.56
cf4nzsoCmudt1kwleOTI,1,684032,684032,100.0
cFgalWD7f2m5PHxuEULA,1,233472,10048,4.3
cgjqJU4OnlGLavkNKQmX,1,188416,31920,16.94
cGNfA8C9wh1R5grDKQjX,1,348160,69872,20.07
cHnxoFJRgXl4GSMD6bLU,1,131072,276,0.21
cHOBkf75RmntJXruNxPy,1,446464,4712,1.06
Chq2jb7PZtFyi9S3eYUA,1,249856,15688,6.28
cifuIp4YRgK1Bjtw7X8s,1,184320,9336,5.07
cIgGPh5l6yVm0zdKf9s8,1,2002944,63536,3.17
cij8sn69KXL7moUrg2Zv,1,110592,80,0.07
cJgj14pLIFQB6wuNeThi,1,462848,12824,2.77
ckMbXG2Ru9OHAFarVNpB,1,249856,15568,6.23
CKrbqFAcTZ76hV0sz1jR,1,118784,10856,9.14
CL29qImguW8Jefxv6yht,1,143360,4540,3.17
cluw4HMDRQ7dhYIojUg6,1,880640,44,0.0
CLw2EfPFqBAkelvu5oDR,1,204800,9684,4.73
clykXHZJqdY05zKOmLae,1,245760,12652,5.15
CM53GutBya9do7piSRe0,1,249856,96508,38.63
cmB5MeSziuKsUlNDIgC2,1,139264,7508,5.39
cMbvh0ZxLKN9i8OfH3nI,1,499712,21136,4.23
CmDlXRt2wZMNSLK6QHrT,1,180224,4392,2.44
CMG026XfShmn3FlwkaEi,1,172032,4340,2.52
cmHUGkYuylEFdKDMjL9o,1,196608,16252,8.27
CMKGnmX4D3dQIzgxUAqT,1,196608,232,0.12
CmqH2NFrlY4EyvzkTW1S,1,188416,12700,6.74
cMrtkBDPpouHxeswgnG2,1,524288,13428,2.56
cn2u9ljzm6UL7o4q3kAX,1,327680,21492,6.56
CNG4WO73MXuLIEmhaRcz,1,405504,9368,2.31
CNq2i7Z3AnGfwL0JxPVF,1,335872,60856,18.12
cNVK7zn0aZ2o8yvDIpYm,1,200704,372,0.19
COArhIyT2GEJ5Bz7dVQZ,1,385024,16336,4.24
CoNnhm2Se85BAHOs1kJD,1,454656,11424,2.51
CoRKPEY5OTu7B0NUgAvQ,1,184320,26324,14.28
cP1LKEImqN9zQ5eXpodG,1,155648,8868,5.7
CpjlodZOi1La0WtA8QuM,1,1077248,4296,0.4
cPLlgOTeJ2V6USpFomtK,1,135168,13944,10.32
cqdUoQDaZfGkt5ilBe7n,1,1220608,5012,0.41
cqGxW3T4aujrSBlIEzX9,1,196608,4328,2.2
cqoIY36dhwfDNrnlHJsx,1,1183744,867332,73.27
Cqp8ldvL5XeDs2nwFIV6,1,196608,10128,5.15
CqRBQrebnK6WNFOI4lDg,1,114688,11408,9.95
CQS2WYL4Oq1MpZnNfJU8,1,299008,708,0.24
CQwNADZxFXBh9fUlOuao,1,204800,360,0.18
CR9GPyMf7ASTVdHWvoX2,1,274432,25288,9.21
cRmPXUlkyYxFfNT0v2IS,1,212992,692,0.32
CrNOE3bTHv7JXhBipFcM,1,995328,11024,1.11
CSd9xghUeLkpPtcwJKIq,1,253952,8532,3.36
cSEgrupo7tj9hLIb54PX,1,200704,480,0.24
CSeRt4nh2W9zMrcU6fP0,1,528384,28724,5.44
csiyQIjSzhrTfGtYKlq5,1,319488,4864,1.52
CSkITPbvqspWu68laVJn,1,172032,16092,9.35
cSMXzpQ2q4nCy5UfPBg9,1,471040,4776,1.01
ctp2S3RmE8qngvHUQbBa,1,192512,16236,8.43
CTWaoOUEXJx1LvpD0dYs,1,233472,29032,12.43
cuCskOh9Hatq1zUp8PYX,1,258048,6240,2.42
cUIv9fk2DdxBPrCZqVzH,1,847872,7372,0.87
CuxeASFn8t53UTNl7ZOm,1,155648,156,0.1
cuZrzSw2lXa4fq5FgmOj,1,397312,27620,6.95
Cvnqpkl0WLrEoOUDTJwZ,1,151552,24748,16.33
cW5hky3FM0QIN8faz4B6,1,1216512,34408,2.83
cwQYBjsoDvAz5MNK8nCR,1,438272,14004,3.2
CwWxDrGOcAg49R03v8Iz,1,790528,119404,15.1
CX7ol6EGO5dcu8pPirjI,1,352256,4816,1.37
cxCflUQEJT7mNFg08KpM,1,1736704,4492,0.26
cxIb52FLlvanqM1ykopB,1,278528,472,0.17
CxlQ4HY35uPNJ6iLyaXk,1,851968,9808,1.15
cYIil3ZrukB1pV8Uzo2w,1,192512,520,0.27
cz1skHABMToFuLGvmDq3,1,192512,28860,14.99
czJZ9CWIe8B5T1lNXhMf,1,409600,28724,7.01
d0iHC6ANYGon7myPFzBe,1,364544,364544,100.0
d0knbOi6IGAalTuPQjNC,1,122880,12416,10.1
d0MWkj1mNzQKDGTvXi6F,1,192512,28384,14.74
D1izI3f6u7wPOYSoxRpH,1,159744,356,0.22
D2FbBoJAweiY8X0pxTOn,1,323584,13076,4.04
D3Gj2HEIptr7cbxdSNTe,1,135168,10456,7.74
D5kcQe1tHxjVsZwTYOLp,1,294912,992,0.34
D5mrsLY0P2V1UIXujgES,1,790528,4472,0.57
D5Xw4lat8OPszQYGLn3c,1,1241088,377092,30.38
D8CZQeAKsq4fiorxGEPp,1,221184,4040,1.83
D8hnW1FkOeZw5mVsKyx7,1,417792,17472,4.18
D9spv8YxayThAzd1GbWn,1,294912,8848,3.0
da1g3kNFpCPXWMtDrnVb,1,331776,15084,4.55
da3XhOZzQEbKVtLgMYWv,1,618496,618496,100.0
da4QzC5lpXIOi3gy6Fm2,1,122880,13944,11.35
DA8ntQHk3jbds6JCVmq9,1,1261568,286936,22.74
dbDTpWY0c8Jz6tuPfeoq,1,1368064,780,0.06
dBO4MNxb7AzLaoWpm9vC,1,241664,4972,2.06
dBUrN5KIgLCxvWtqRocm,1,389120,9020,2.32
dCEqh8eBojWtI5gzR9yZ,1,155648,528,0.34
dCgw930c1Ztmr4XNsVH6,1,217088,384,0.18
dcS7DHihjONvkMCm5qUB,1,212992,10312,4.84
DdQMyxkfHuoOFEURZTBi,1,155648,12144,7.8
DeF4lxzas52qS79RduW3,1,282624,26496,9.38
DeGNyXCZqw049mUMEpoT,1,356352,17940,5.03
DeNw5KicW6YRnFjQbmaE,1,385024,8552,2.22
dEPvlBkpJb9sWIDfAaLC,1,167936,16636,9.91
dEqSgXhkzP3jR2ALVx9a,1,266240,12572,4.72
DFa10InzoL4TukWtBxRQ,1,163840,7128,4.35
dFHf8NmMGkjsXULCnYya,1,172032,23388,13.6
DfSa4jlAyFPkXQpTbUoY,1,163840,232,0.14
dGfRkoc5OJTCuV3Ps4Uy,1,176128,10460,5.94
dgoqesyYhaOL7VkN3Zrj,1,618496,43540,7.04
DHC8dfnBFe51uchblZsk,1,192512,29884,15.52
dhFnCxfamsLvkubPZyjN,1,1892352,12732,0.67
dHjMq0s9tDrBS6Fp7TuI,1,241664,812,0.34
dHQEF0MqiScAT2xoItZY,1,151552,23188,15.3
dhS5TXjYM0yLufrw3xgo,1,327680,16456,5.02
dhsfOF5RIgnmZGpLAWNS,1,266240,544,0.2
DhzFERM3B61lSmNP2JTZ,1,626688,8932,1.43
DicCRQeqfZvB5OYslt4L,1,1183744,13652,1.15
dIfivq0V7gPeDQ95cynu,1,851968,53692,6.3
dIq4Y9QGDh5yJ3lP1U8C,1,196608,8012,4.08
dJ1CDAPGMBEtq6RNLYjU,1,1130496,5912,0.52
DJr7dHKNj6Uw52YSOny1,1,188416,12428,6.6
DjV4Jdp805avuimhTBNX,1,274432,472,0.17
dJwlcq0EsPRymQWS9X6v,1,319488,11540,3.61
dkbDnlI7TqHBpteJx60c,1,184320,29360,15.93
dKSWL08mXFJUc7VfA5YP,1,188416,26312,13.96
dLlojCpw5W0fmn2Sytzs,1,708608,8776,1.24
DlNYuohSrfWmZbK8A9F5,1,176128,4392,2.49
dlSVoJMCzwnZxrt0ybUm,1,188416,28716,15.24
dLU5WbCiGERMHjS20spY,1,204800,16216,7.92
DmCaN6PGnJpsWuMcKo8t,1,446464,8804,1.97
dneIusgpMEKqD9ZO6Nah,1,155648,480,0.31
dnjpE4cXfYkTAUOVPaeL,1,430080,4992,1.16
dnKrSUxLP8CVasfbuWyl,1,159744,8764,5.49
DnmZzjur8OdgbvAJ9RxF,1,151552,28344,18.7
dNyq0DTYLUsAjOki2gGZ,1,380928,9020,2.37
DoEYOjCZuGA3x4JSgW5d,1,212992,14288,6.71
dogxTGpvCrYFKZcLOWR5,1,212992,692,0.32
DotMKuV5W1sryTFNkmGR,1,622592,43028,6.91
